333930,Free to Play,FPS,Multiplayer,Shooter,Action,Team-Based,First-Person,Fast-Paced,Co-op,PvP,Class-Based,Competitive,Massively Multiplayer,Parkour,Post-apocalyptic,Controller,Singleplayer,Open World,Gore,Female Protagonist
438040,Free to Play,RPG,Massively Multiplayer,Casual,Adventure,Strategy,Multiplayer,MMORPG,Indie,Fantasy,Character Customization,Comedy,Medieval,Clicker,Dark Humor,Classic,Funny,Story Rich,Singleplayer,Cult Classic
595460,Simulation,Indie,Casual,Romance,Memes
383120,Early Access,Survival,Space,Open World,Building,Multiplayer,Sandbox,Crafting,Exploration,Sci-fi,Adventure,Singleplayer,Co-op,Simulation,First-Person,Strategy,Aliens,Indie,Action
262060,Turn-Based Combat,RPG,Dungeon Crawler,Dark Fantasy,Rogue-like,Lovecraftian,Difficult,Turn-Based,Perma Death,Singleplayer,Atmospheric,Strategy,Indie,Dark,2D,Horror,Rogue-lite,Fantasy,Gothic,Kickstarter
284160,Early Access,Simulation,Driving,Destruction,Physics,Realistic,Racing,Open World,Sandbox,Moddable,Singleplayer,Funny,First-Person,Third Person,Action,Multiplayer,Adventure,Casual,Free to Play
244210,Racing,Simulation,Driving,Multiplayer,Sports,Realistic,VR,Moddable,Controller,Indie,Singleplayer,Physics,Replay Value,Open World,First-Person,TrackIR,3D Vision,Early Access,Action,Artificial Intelligence
389730,Fighting,Action,Multiplayer,Arcade,Competitive,Local Multiplayer,Great Soundtrack,Singleplayer,e-sports,Controller,Anime,Difficult,Story Rich,Beat 'em up,Sports,Character Customization,Nudity,Atmospheric,Third Person,Sexual Content
518790,Hunting,Open World,Multiplayer,Simulation,Adventure,FPS,Survival,First-Person,Realistic,Co-op,Singleplayer,Sports,Shooter,Walking Simulator,Atmospheric,Action,Online Co-Op,Strategy,Massively Multiplayer,Gore
446800,Simulation,Management,Economy,Trains,Strategy,Building,Singleplayer,City Builder,Sandbox,Open World,Realistic,Moddable,Indie,Driving,Resource Management,Flight,Adventure,Multiplayer,Action
222880,FPS,Realistic,Tactical,Multiplayer,Action,Shooter,Military,Team-Based,Co-op,First-Person,Strategy,War,Online Co-Op,Indie,Competitive,Simulation,PvP,Singleplayer,Atmospheric,Adventure
588430,Free to Play,Survival,Base-Building,Post-apocalyptic,Singleplayer,Simulation,Strategy,Management,Building,2D,Casual,RPG,Crafting,Adventure,Sandbox,Multiplayer,Action,Funny,Atmospheric,Great Soundtrack
346900,Free to Play,Clicker,Capitalism,Casual,Singleplayer,Management,Indie,Simulation,Point & Click,2D,Funny,Adventure,Strategy,Touch-Friendly,Real-Time,Comedy,Memes,Family Friendly,Sandbox,Great Soundtrack
379720,FPS,Action,Gore,Demons,Shooter,First-Person,Multiplayer,Great Soundtrack,Singleplayer,Fast-Paced,Sci-fi,Horror,Classic,Atmospheric,Difficult,Remake,Zombies,Blood,Co-op,Memes
323370,Free to Play,MMORPG,Massively Multiplayer,RPG,Open World,Action,Fantasy,Adventure,Anime,Third Person,Action RPG,Character Customization,Co-op,Multiplayer,PvP,Hack and Slash,PvE,Cute,Controller,Nudity
218230,Free to Play,Massively Multiplayer,FPS,Shooter,Action,Open World,Team-Based,Multiplayer,Sci-fi,Tactical,War,First-Person,Futuristic,PvP,Co-op,Online Co-Op,Strategy,Space,Adventure,RPG
513650
674940,Multiplayer,Funny,Fighting,Action,Local Multiplayer,2D Fighter,Casual,4 Player Local,Physics,2D,Indie,PvP,Shooter,Online Co-Op,Local Co-Op,Great Soundtrack,Controller,Co-op,Strategy,Split Screen
335300,RPG,Dark Fantasy,Difficult,Action,Third Person,Atmospheric,Action RPG,Character Customization,Co-op,Multiplayer,Fantasy,Adventure,Medieval,Singleplayer,Dark,Lore-Rich,Souls-like,Story Rich,PvP,Remake
287700,Stealth,Open World,Story Rich,Action,Tactical,Cinematic,Great Soundtrack,Third Person,Singleplayer,Atmospheric,Horses,Multiplayer,Adventure,Third-Person Shooter,Replay Value,Shooter,Sandbox,Dark,Sci-fi,Masterpiece
392110,Strategy,Space,Sci-fi,4X,Turn-Based,Multiplayer,Turn-Based Strategy,Great Soundtrack,Open World,Grand Strategy,Singleplayer,Moddable,Atmospheric,Sandbox,Indie,War,Action,Co-op,Early Access,RPG
286160,Board Game,Simulation,Multiplayer,Sandbox,Physics,Casual,Card Game,Strategy,Indie,Chess,Moddable,RPG,Singleplayer,VR,Masterpiece,Co-op,Online Co-Op,Comedy,Relaxing,Adventure
411300,RPG,Open World,Singleplayer,Post-apocalyptic,Sci-fi,Fantasy,Adventure,Action,Gothic,Third Person,Atmospheric,Choices Matter,Story Rich,War,Base-Building,Futuristic,Difficult,Violent,Dark Fantasy,Third-Person Shooter
385760,Basketball,Sports,Multiplayer,Simulation,Singleplayer,Realistic,Action,Character Customization,Family Friendly,Great Soundtrack,Controller,Free to Play
241930,Open World,Action,Fantasy,Adventure,Third Person,Stealth,Singleplayer,RPG,Action RPG,Assassin,Gore,Hack and Slash,Parkour,Atmospheric,Story Rich,Magic,Dark Fantasy,Lore-Rich,Based On A Novel,Sandbox
393380,Early Access,FPS,Military,Realistic,Tactical,Multiplayer,Shooter,War,Team-Based,Action,Strategy,First-Person,Simulation,Open World,Co-op,Massively Multiplayer,Atmospheric,Indie,Walking Simulator
477160,Funny,Multiplayer,Physics,Co-op,Puzzle,Indie,Local Co-Op,Adventure,Puzzle-Platformer,Local Multiplayer,Sandbox,Parkour,Open World,Comedy,Singleplayer,Split Screen,Casual,3D Platformer,Survival,Simulation
33930,Simulation,Action,Military,Multiplayer,Strategy,Tactical,Realistic,Shooter,FPS,Open World,War,Moddable,Sandbox,First-Person,Singleplayer,Co-op,Team-Based,Modern,Difficult,Third Person
202990,Action,Multiplayer,FPS,Shooter,First-Person,Singleplayer,Co-op,War,Online Co-Op,Team-Based,Futuristic,Survival,Controller,Adventure,Tactical,Great Soundtrack,Sci-fi,Massively Multiplayer,Atmospheric,Horror
211420,RPG,Dark Fantasy,Difficult,Action,Masterpiece,Exploration,Fantasy,Lore-Rich,Unforgiving,Adventure,Atmospheric,Third Person,Action RPG,Addictive,Open World,Replay Value,Dark,Multiplayer,Great Soundtrack,Story Rich
515220,Racing,Sports,Simulation,Multiplayer,Driving,Realistic,Singleplayer,Co-op,Strategy,Action,First-Person
228200,Strategy,Action,World War II,RTS,Violent,Multiplayer,War,Singleplayer
200210,Free to Play,Massively Multiplayer,Pixel Graphics,RPG,Perma Death,Multiplayer,Bullet Hell,MMORPG,Action,Indie,Rogue-like,Open World,2D,Adventure,Difficult,Survival,Co-op,Retro,Strategy,Casual
212740
454650,Anime,Fighting,Action,Character Customization,Multiplayer,Adventure,Massively Multiplayer,Co-op,RPG,Singleplayer,Online Co-Op,Third Person,Open World,Story Rich,Beat 'em up,Great Soundtrack,MMORPG,Dragons,Casual,Moddable
304390,Medieval,Action,Swordplay,Multiplayer,PvP,Third Person,Fighting,War,Co-op,Singleplayer,Gore,Online Co-Op,Hack and Slash,Realistic,Strategy,Atmospheric,RPG,Fantasy,Story Rich,MOBA
273110,Free to Play,Zombies,Multiplayer,FPS,Shooter,Action,Gore,First-Person,Co-op,Horror,PvP,Online Co-Op,Singleplayer,PvE,Classic,Massively Multiplayer,Mod,Funny,Walking Simulator,Indie
473500
42690,Action,FPS,Multiplayer,Shooter,First-Person,War,Singleplayer,Online Co-Op,Military,Co-op,Casual,Story Rich,Survival,Point & Click,Linear,Adventure,Controller,Family Friendly,Zombies,Free to Play
295110,Early Access,Zombies,Survival,Open World,Multiplayer,Massively Multiplayer,Crafting,Post-apocalyptic,Action,Survival Horror,Co-op,Shooter,Adventure,Sandbox,Exploration,FPS,Walking Simulator,Horror,Simulation
24010,Simulation,Trains,Singleplayer,Driving,Realistic,Casual,Relaxing,Open World,Building,Moddable,Sandbox,Level Editor,TrackIR,Atmospheric,Action,Fishing,City Builder,Strategy,VR,Masterpiece
10190,Action,FPS,Multiplayer,Shooter,First-Person,Singleplayer,War,Co-op,Military,Online Co-Op,PvP,Great Soundtrack,Adventure,Story Rich,Atmospheric,Tactical,Linear,Strategy,Moddable,Zombies
645630,Simulation,Building,Realistic,Driving,Singleplayer,Racing,First-Person,Multiplayer,Open World,Crafting,Sandbox,Physics,Moddable,Management,Education,Strategy,Great Soundtrack,Memes,Massively Multiplayer,Co-op
476600,World War II,FPS,Multiplayer,War,Zombies,Action,Shooter,First-Person,Singleplayer,Co-op,Violent,Gore,Historical,Story Rich,Psychological Horror,Horror,Massively Multiplayer,Female Protagonist,Open World,Heist
663390,Casual,Strategy,Indie,Board Game,Multiplayer,Massively Multiplayer
34030,Strategy,Historical,Grand Strategy,War,RTS,Multiplayer,Turn-Based Strategy,Tactical,Singleplayer,Military,Turn-Based,Real Time Tactics,Turn-Based Tactics,Action,Simulation,Great Soundtrack,Co-op,Moddable,Naval
378860,Racing,Driving,Simulation,Multiplayer,VR,Realistic,Sports,Singleplayer,Action,Arcade,Open World,Atmospheric
384300,Utilities,Software,Singleplayer
418460,FPS,War,Multiplayer,Realistic,Military,Shooter,Action,Tactical,First-Person,Team-Based,Historical,Simulation,Atmospheric,Gore,Cold War,Massively Multiplayer,Strategy,Violent,Singleplayer,Indie
367520,Metroidvania,Great Soundtrack,Difficult,Platformer,2D,Indie,Atmospheric,Exploration,Adventure,Singleplayer,Hand-drawn,Action,Dark Fantasy,Story Rich,Open World,Cute,Side Scroller,Multiple Endings,Controller,Gothic
231670
244450,Strategy,World War II,Simulation,War,RTS,Action,Tactical,Multiplayer,Military,Real Time Tactics,Realistic,Tanks,Historical,Co-op,Destruction,Singleplayer,Atmospheric,Difficult,Classic,Adventure
312660,Sniper,Multiplayer,World War II,Shooter,Action,Stealth,Co-op,Open World,War,Third-Person Shooter,Adventure,Singleplayer,Gore,Third Person,FPS,Tactical,Violent,Strategy,Atmospheric,Nudity
363150,Strategy,Simulation,Historical,RPG,Singleplayer,Grand Strategy
282070,Survival,War,Atmospheric,Strategy,Singleplayer,Simulation,Choices Matter,Crafting,Indie,Stealth,Adventure,2D,Post-apocalyptic,Side Scroller,Difficult,Point & Click,Open World,2.5D,Platformer,Rogue-like
380600,Free to Play,Fishing,Simulation,Multiplayer,Sports,Massively Multiplayer,Realistic,Relaxing,Co-op,First-Person,Early Access,Singleplayer,Open World,Online Co-Op,Family Friendly,Adventure,Casual,FPS,MMORPG,Action
200510,Turn-Based Strategy,Tactical,Strategy,Sci-fi,Turn-Based,Aliens,Singleplayer,Base-Building,Unforgiving,Turn-Based Tactics,Replay Value,Addictive,Multiplayer,Perma Death,Action,RPG,Character Customization,Difficult,Atmospheric,Futuristic
536930,Free to Play,RPG,Fantasy,Multiplayer,MMORPG,Anime,Action,Open World,Turn-Based,Singleplayer,Card Game,JRPG,Adventure,Casual,Story Rich,Character Customization,Action RPG,Turn-Based Combat,Survival,FPS
233450,Simulation,Building,Management,Strategy,Sandbox,Singleplayer,Indie,2D,Resource Management,Economy,Base-Building,Moddable,Top-Down,City Builder,Early Access,Replay Value,Casual,Action,Comedy,Funny
280790,Free to Play,Survival,Open World,Multiplayer,Building,Sandbox,Crafting,Adventure,First-Person,Co-op,Action,Massively Multiplayer,Singleplayer,RPG,Indie,Early Access,Simulation,Casual,Voxel,Zombies
242050,Pirates,Open World,Action,Adventure,Assassin,Third Person,Stealth,Naval,Parkour,Multiplayer,Historical,Story Rich,Singleplayer,Exploration,Action-Adventure,Atmospheric,RPG,Sandbox,Mature,Action RPG
9900,Free to Play,Sci-fi,Massively Multiplayer,Space,RPG,MMORPG,Open World,Action,Multiplayer,Character Customization,Third Person,Adventure,PvP,Co-op,Singleplayer,PvE,Strategy,Online Co-Op,Tactical,Action RPG
316010,Free to Play,Card Game,Trading Card Game,Magic,Strategy,Multiplayer,Fantasy,Singleplayer,Co-op,Online Co-Op,Turn-Based,Action,Great Soundtrack,Board Game
389430,Free to Play,MMORPG,Massively Multiplayer,Action,Adventure,Open World,RPG,PvP,Action-Adventure,Multiplayer,War,Strategy,Survival,Action RPG,Casual,Character Customization,Fantasy,Anime,Horror,MOBA
403640,Stealth,Action,First-Person,Assassin,Steampunk,Singleplayer,Atmospheric,Story Rich,Female Protagonist,Magic,Parkour,Supernatural,Adventure,Open World,Great Soundtrack,Exploration,Heist,Gore,Dystopian ,Illuminati
524220,Great Soundtrack,Story Rich,Female Protagonist,Action,Hack and Slash,RPG,Open World,Anime,Post-apocalyptic,JRPG,Singleplayer,Robots,Atmospheric,Sci-fi,Bullet Hell,Spectacle fighter,Character Action Game,Adventure,Nudity,Violent
469600,Early Access,Strategy,Tower Defense,Indie,Multiplayer,Fantasy
506540,Free to Play,Survival,Multiplayer,Open World,Shooter,Action,Massively Multiplayer,PvP,FPS,Battle Royale,Third-Person Shooter,First-Person,Adventure,Co-op,Violent,Strategy,Third Person,Indie,Singleplayer,Zombies
4760,Strategy,Historical,Rome,Turn-Based Strategy,Grand Strategy,RTS,Classic,Tactical,War,Great Soundtrack,Multiplayer,Singleplayer,Turn-Based,Moddable,Masterpiece,Real Time Tactics,Action,Atmospheric,4X,Simulation
216150,Free to Play,Massively Multiplayer,RPG,MMORPG,Anime,2D,Adventure,Casual,Side Scroller,Platformer,Action RPG,Multiplayer,Cute,Action,Fantasy,Open World,Pixel Graphics,Co-op,Great Soundtrack,Hack and Slash
387990,Early Access,Building,Sandbox,Multiplayer,Open World,Physics,Singleplayer,Funny,First-Person,Co-op,Simulation,Adventure,Third Person,Crafting,Action,Survival,Indie,Racing,Atmospheric
480490,Sci-fi,Space,Action,Atmospheric,FPS,Singleplayer,Horror,Story Rich,First-Person,Exploration,Aliens,Futuristic,Adventure,Open World,Survival Horror,Psychological Horror,Stealth,RPG,Great Soundtrack,Violent
447040,Illuminati,Hacking,Open World,Action,Parkour,Stealth,Third Person,Multiplayer,Shooter,Crime,Singleplayer,Third-Person Shooter,Adventure,Co-op,Comedy,Sexual Content,Mature,Atmospheric,Cute,Gore
688470,RPG,Action,Historical,Sandbox,Strategy
506140,Free to Play,Simulation,Casual,Strategy,RPG,Massively Multiplayer,Crafting,Building,Multiplayer,Management,Fantasy,Clicker,Singleplayer,Co-op
402840,Free to Play,Clicker,Casual,Indie,Funny,Zombies,Fantasy,2D,Multiplayer,Strategy,RPG,Singleplayer
261640,Co-op,Action,FPS,Comedy,Loot,RPG,Open World,Multiplayer,Funny,Shooter,Online Co-Op,First-Person,Adventure,Space,Sci-fi,Action RPG,Memes,Singleplayer,Atmospheric,Female Protagonist
364470,Free to Play,Card Game,Multiplayer,Strategy,Singleplayer,Trading Card Game,Fantasy,Great Soundtrack,Action,Board Game,Story Rich,Atmospheric
663090,Free to Play,Massively Multiplayer,RPG,Anime
266840,Strategy,RTS,Mythology,Classic,Masterpiece,Multiplayer,Great Soundtrack,Epic,Singleplayer,Fantasy,Simulation,Atmospheric,Historical,Adventure,Tactical,Story Rich,Real-Time,Co-op,Remake,Action
203160,Adventure,Action,Female Protagonist,Third Person,Singleplayer,Third-Person Shooter,Lara Croft,Story Rich,Multiplayer,Quick-Time Events,Exploration,Atmospheric,Shooter,Action-Adventure,Stealth,Puzzle,Platformer,Cinematic,RPG,3D Vision
291650,RPG,Fantasy,Isometric,Story Rich,Singleplayer,Party-Based RPG,CRPG,Real-Time with Pause,Kickstarter,Adventure,Atmospheric,Dark Fantasy,Open World,Exploration,Classic,Character Customization,Strategy,Great Soundtrack,Indie,Crowdfunded
372000,MMORPG,Massively Multiplayer,Free to Play,RPG,Anime,Fantasy,Adventure,Cute,Great Soundtrack,Action,JRPG,Multiplayer,Nudity,Isometric,Open World,Co-op,Action RPG,Hack and Slash,Memes,Dating Sim
456610,Sports,Soccer,Football,Free to Play,Multiplayer,Action,Simulation,Singleplayer,Co-op,Strategy,Online Co-Op,Demons,Atmospheric,Adventure,Family Friendly,FPS,Open World,Illuminati,Heist,2D
212680,Rogue-like,Space,Indie,Strategy,Sci-fi,Singleplayer,Perma Death,Difficult,Replay Value,Real-Time with Pause,Great Soundtrack,2D,Simulation,Survival,Rogue-lite,Adventure,Pixel Graphics,RPG,Atmospheric,Casual
337000,Cyberpunk,Stealth,Sci-fi,Action,RPG,Story Rich,Atmospheric,Illuminati,Futuristic,Singleplayer,First-Person,Great Soundtrack,FPS,Shooter,Conspiracy,Open World,Dystopian ,Transhumanism,Adventure,Third Person
415200,Management,Racing,Simulation,Strategy,Sports,Singleplayer,Multiplayer,Action
32470,Strategy,Star Wars,RTS,Sci-fi,Multiplayer,Space,Singleplayer,Moddable,Tactical,Action,Mod,Great Soundtrack,War,Classic,4X,Co-op,Simulation,Adventure,Grand Strategy,Atmospheric
397900,Free to Play,Board Game,Strategy,Massively Multiplayer,Casual,Indie,Multiplayer,Management,Capitalism,Co-op,Trading,Singleplayer,Adventure
569480,City Builder,Strategy,Medieval,Building,Simulation,Sandbox,Singleplayer,Indie,Resource Management,Survival,Base-Building,Casual,Management,Action,Voxel,Colorful,Multiplayer,RTS,Pixel Graphics,Great Soundtrack
444640,Free to Play,Tower Defense,Multiplayer,Strategy,Action,Competitive,PvP,Casual,Co-op,Funny,2D,Massively Multiplayer,Family Friendly,Singleplayer,Difficult,Mod,Adventure,Building,Sandbox,Indie
473690,Fighting,Action,Martial Arts,Multiplayer,PvP,Open World,Adventure,PvE,Indie,RPG,Online Co-Op,MMORPG,Co-op,Singleplayer,Difficult,Character Customization,Swordplay,Massively Multiplayer,Atmospheric,Strategy
433340,Cute,Exploration,Adventure,Colorful,First-Person,Singleplayer,Open World,Funny,Sandbox,Early Access,Fantasy,Simulation,Casual,Management,Great Soundtrack,Indie,Family Friendly,Female Protagonist,Action,FPS
234140,Open World,Action,Post-apocalyptic,Driving,Survival,Singleplayer,Adventure,Third Person,Racing,Exploration,Atmospheric,Story Rich,RPG,Third-Person Shooter,Sandbox,Shooter,Multiplayer,War,Sci-fi,First-Person
298110,Open World,Action,FPS,Adventure,Shooter,Co-op,First-Person,Multiplayer,Singleplayer,Hunting,Stealth,Atmospheric,Survival,Online Co-Op,Story Rich,Exploration,Crafting,Sandbox,RPG,Action RPG
201810,FPS,Action,Shooter,Alternate History,First-Person,Gore,Singleplayer,Atmospheric,World War II,Story Rich,Sci-fi,Stealth,Adventure,War,Great Soundtrack,Robots,Dystopian ,Epic,Masterpiece,Old School
290080,Medieval,Open World,Survival,Crafting,Sandbox,Building,Multiplayer,RPG,Simulation,Co-op,MMORPG,Action,Adventure,Massively Multiplayer,Indie,Atmospheric,Strategy,Historical,Singleplayer,Walking Simulator
445220,Early Access,Space,Sandbox,Building,Multiplayer,Action,Sci-fi,Open World,Simulation,Indie,Co-op,Adventure,Survival,Base-Building,Strategy,Space Sim,Singleplayer,Crafting,Voxel
335240,Free to Play,Multiplayer,Massively Multiplayer,Funny,Platformer,2D,Casual,Racing,Adventure,Indie,Survival,Cute,Mouse only,Strategy,Online Co-Op,Family Friendly,Co-op,Puzzle,Comedy,Action
8800,Strategy,Turn-Based Strategy,4X,Turn-Based,Historical,Singleplayer,Multiplayer,Moddable,Grand Strategy,Education,Classic,Replay Value
208650,Batman,Action,Open World,Superhero,Adventure,Stealth,Third Person,Singleplayer,Detective,Fighting,Atmospheric,Story Rich,Dark,Comic Book,Beat 'em up,Puzzle,Mature,Sandbox,Strategy,Horror
329110,Free to Play,Match 3,RPG,Puzzle,Strategy,Casual,Adventure,Card Game,Action,Multiplayer,Singleplayer,Fantasy
326460,Early Access,Tanks,Multiplayer,Strategy,Action,2D,Turn-Based,Casual,Massively Multiplayer,Shooter,Indie,Colorful,Online Co-Op,Singleplayer,Co-op,Funny,Turn-Based Strategy,Great Soundtrack,Physics
529180,Early Access,Open World,Survival,Massively Multiplayer,Sandbox,RPG,Fantasy,Adventure,Magic,MMORPG,Action,Multiplayer,Dragons,Simulation,Crafting,Medieval,Base-Building,PvP,Singleplayer
438740,Horror,Multiplayer,Survival Horror,Survival,Gore,Violent,Co-op,Third Person,Action,Stealth,Psychological Horror,Dark,Mature,Atmospheric,Open World,Adventure,Funny,Difficult,Singleplayer,Nudity
